label,cleaned_message
0,want wish happi new year want talk legal advic gari split person ill make trip ptbo hope everyth good babe love ya
0,finish work yet someth
0,tomorrow go theatr come wherev u call tell come tomorrow
1,well done england get offici poli rington colour flag yer mobil text tone flag 84199 optout txt eng stop box39822 w111wx å£150
0,right wasnt phone someon number like
0,ok wun b angri msg u aft come home tonight
0,good time nice someth bit differ weekend chang see ya soon
0,yo sorri shower sup
0,carlo pick ill swing usf littl bit
0,full heat pa appli oil pa
0,im stuck da middl da row da right hand side da lt
0,laid airtel line rest
0,hi u decid wot 2 get 4 bday ill prob ju get voucher frm virgin sumf
1,freemsg txt call 86888 claim reward 3 hour talk time use phone subscribe6gbpmnth inc 3hr 16 stoptxtstop
0,hey j r u feel better
0,dont plan stay night prolli wont back til late
0,thanx 4 puttin da fone
0,need 8th im campu atm could pick hour two
0,oh haha den shld went today gee nvm la kaiez dun mind goin jazz oso scare hiphop open cant catch
0,run manag 5 minut need oxygen might resort roller option
0,live next ltgt min
0,de ask like
0,glad talk
0,wat time ì finish
0,sorri da gone mad mani pend work
0,much got clean
0,how favourit person today r u workin hard couldnt sleep last nite nearli rang u 430
1,sunshin quiz win super soni dvd record cannam capit australia text mquiz 82277 b
0,ìï call dad oredi
0,good think could send pix would love see top bottom
0,nvm im go wear sport shoe anyway im go late leh
0,sorri ill call later meet
0,long fuckin showr
0,receiv understood n act upon
0,final came fix ceil
0,u need presnt alway bcz u cant mi love jeevithathil irulina neekunna prakasamanu sneham prakasam ennal prabha mn prabha islov got dont mi
0,ju finish blow hair u finish dinner alreadi
0,im bu love
0,lol knew saw dollar store
1,pleas call custom servic repres 0800 169 6031 10am9pm guarante å£1000 cash å£5000 prize
1,today voda number end 7634 select receiv å£350 reward match pleas call 08712300220 quot claim code 7684 standard rate appli
0,saturday sunday holiday difficult
0,everybodi fun even miss
0,got hella ga money want go grand natur adventur galileo littl bit
0,im meet call later
0,oh wow that gay firmwar updat help
0,wont move morphin
0,come din c ì yup cut hair
0,k k pa lunch aha
0,oh ho first time u use type word
0,captain vijaykanth comedi captain tvhe drunken
0,cours guess god got hold right
0,hide anythi keep distanc
0,havent
1,rip get mobil content wwwclubmobycom call 08717509990 polytruepixringtonesgam six download 3
0,sorri din lock keypad
0,u got person stori
0,plan come chennai
1,tri contact repli offer video phone 750 anytim network min half price line rental camcord repli call 08000930705
0,god creat gap btwn ur finger dat sum1 vri special fill gap hold ur hand plz dont ask creat much gap leg
0,okay go sleep later
0,pleas protect ethreat sib never ask sensit inform like passwordsatmsm pin thru email never share password anybodi
0,final happen aftr decad beer cheaper petrol gover expect us drink dont drive
1,å£400 xma reward wait comput randomli pick loyal mobil custom receiv å£400 reward call 09066380611
0,r e meet tmr
0,lol ye add spice day
0,hope great day
0,prasanth ettan mother pass away last night pray famili
0,k ill work someth
1,privat 2003 account statement show 800 unredeem point call 08718738002 identifi code 48922 expir 211104
0,messag great doctor india 1 drink appi fizz contain cancer caus age
0,cant pick phone right pl send messag
0,call tell infront call
0,ok prob
0,ladi first genu second k
0,ye pleas swim
0,mum go robinson alreadi
0,ok set let u noe e detail later
0,nottel softwar name
0,send print out da
0,im reali soz imat mum 2nite 2moro
0,born god said oh anoth idiot born
0,didnt get ur full msgsometext miss send
0,probabl im almost ga get cash tomorrow
1,custom servic announc recent tri make deliveri unabl pleas call 07099833605 reschedul ref9280114
0,forgot 2 ask ì smth there card da present lei ìï want 2 write smth sign
0,im leav hous
1,hi babe chloe r u smash saturday night great weekend u miss sp visionsmscom text stop stop 150ptext
0,ìï readi call
0,wewa 130 iriv 255 128 mb
0,good thing im get connect bw
0,sri dajst nw came home
0,that cool hell night lemm know your around
0,stay town
0,haha yeah 2 oz kind shitload
0,ok u take shop u get paid
0,life mean lot love life love peopl life world call friend call world ge
0,alright well bring see like ltgt min
0,pl dont play other life
0,eatin lunch
0,hmmmbut give one day
0,didnt tri g decid head
0,ok prob
0,surli ill give come review
0,march end readi call sure problem capit never complet far how work ladi
0,tessypl favor pl convey birthday wish nimyapl dnt forget today birthday shija
0,pl give food prefer pap slowli load sugar take hour give water slowli
1,urgent mobil 07808726822 award å£2000 bonu caller prize 020903 2nd attempt contact call 08718729758 box95qu
0,guy get use dumb realiz
0,okey dokey iû÷ll bit sort stuff
0,dawhat plan
0,ye fine
1,win winner mr foley ipod excit prize soon keep eye ur mobil visit wwwwin82050couk
0,like new mobil
0,anytim
0,mmmmmmm snuggl deep content sigh whisper fuck love much bare stand
0,yar say got error
0,hey anyway
0,wow healthi old airport rd lor cant thk anyth els ill b bath dog later
0,wif famili book tour packag
0,say bold torch later one torch 2bold
0,haha awesom might need take doin tonight
0,ya knw u vl givit ok thank kanoanyway enjoy wit ur famili wit 1st salari
0,huh slow tot u reach long ago liao u 2 day 4 leh
0,that cool princess cover face hot sticki cum
0,big brotherû÷ realli scrape barrel shower social misfit
0,oop thk dun haf enuff go check tell ì
0,s8 min go lunch
0,hey happen u switch ur cell whole day isnt good u care give call tomorrow
0,k addi amp art ill get home
0,uncl atlanta wish guy great semest
0,aiyo lesson earli im still sleepin haha oki u go home liao den confirm w lor
0,forgot tell ì smth ì like number section clearer
0,yup anyth lor u dun wan ok
0,im home love still awak love kiss
0,hello peach cake tast lush
1,free game get rayman golf 4 free o2 game arcad 1st get ur game set repli post save activ8 press 0 key arcad termsappli
0,therel minor shindig place later tonight interest
0,jason say cool pick place like hour
1,mobil 10 mth updat latest cameravideo phone free keep ur number get extra free minstext text ye call
0,career tel ad u contact indyarockscom send free sm remov phonebook sm ltgt
0,ive reach alreadi
0,dont know ask brother noth problem thing told
0,keng rock ash
0,wat time r ì go xin hostel
0,good morn dear shijutta great amp success day
1,buy space invad 4 chanc 2 win orig arcad game consol press 0 game arcad std wap charg see o2coukgam 4 term set purchas
0,oh kafter placement ah
0,possess especi first offens
0,nt drive even mani reason call bbdtht chikku hw abt dvg coldheard tht vinobanagar violenc hw conditionand hw ru problem
0,bought test yesterday someth let know exact day u ovulatewhen get 2u 2 3wk pl pl dont fret know u r worri pl relax also anyth ur past histori u need tell
0,pizza u want
0,keep see weird shit bein woah realis actual reason im oh
0,mani happi return day wish happi birthday
0,ya nice readi thursday
0,hospit da return home even
0,think u x
1,camera award sipix digit camera call 09061221066 fromm landlin deliveri within 28 day
0,orh tot u say still dun believ
0,put sign choos number pin show right
0,beauti life next second hide thousand secret wish everi second wonder ur life gud n8
0,thanx u darlinim cool thanx bday drink 2 nite 2morrow take care c u soonxxx
0,your still mayb leav credit card get ga get back like told
1,weekli coolmob tone readi download week new tone includ 1 crazi frogaxel f 2 akonlon 3 black eyeddont p info n
0,well boy glad g wast night applebe noth
1,cashbincouk get lot cash weekend wwwcashbincouk dear welcom weekend got biggest best ever cash give away
0,ok lor u wan go look 4 u
0,u wan 2 haf lunch im da canteen
0,dont make life stressful alway find time laugh may add year life sure add life ur year gud ni8swt dream
0,hey look like wrong one kappa guy number still phone want text see he around
1,urgent mobil number award å£2000 prize guarante call 09061790121 land line claim 3030 valid 12hr 150ppm
1,thank 4 continu support question week enter u in2 draw 4 å£100 cash name new us presid txt an 80082
0,im home doc gave pain med say everyth fine
0,ì© 140 ardìä rest ard 180 leastwhich ì© price 4 ì© 2 bedrm 900
0,love night xxx
0,prepar pleasur
0,hitechn supportprovid assist us custom call email
0,text way cup stop work bu
0,when radio show
1,uniqu user id 1172 remov send stop 87239 custom servic 08708034412
0,im sure still avail though
0,watev relat u built di world thing remain atlast iz lonlin lotz n lot memori feel
0,cheer lou yeah goodnit shame u neva came c ya gailxx
0,hii got money da
0,hi mobil ltgt ad contact list wwwfullonsmscom great place send free sm peopl visit fullonsmscom
0,ok u tell wat time u come later lor
0,u repeat e instruct wat e road name ur hous
0,mani peopl seem special first sight remain special till last sight maintain till life end shja
0,quit lor dun tell wait get complac
0,sorri complet forgot pop em round week still
0,u r beauti girl ive ever seen u r babi come c common room
0,cant see join deni mina deni want alon time
0,sen told go join uncl financ cbe
0,yup hey one day fri ask miwa jiayin take leav go karaok
0,call senthil hsbc
0,especi sinc talk boston person statement lol woulda chang realiz said nyc say boston
0,inde way either
1,urgent call 09066649731from landlin complimentari 4 ibiza holiday å£10000 cash await collect sae tc po box 434 sk3 8wp 150ppm 18
0,holi live christ take long
0,ìï thk wat eat tonight
0,thanx yup come back sun finish dinner go back 2 hotel time fli tog 4 exactli mth today hope well haf mani mth come
0,opposit side drop
0,yup izzit still rain heavili co im e mrt cant c outsid
0,send resum
0,gd luck 4 ur exam
0,u ask next sat make im ok lor
0,sorri uncl ill keep touch
0,saw guy doll last night patrick swayz great
1,urgent 2nd attempt contact u å£900 prize yesterday still await collect claim call 09061702893
1,santa call would littl one like call santa xma eve call 09077818151 book time calls150ppm last 3min 30 tc wwwsantacallingcom
0,come home dont want u miser
0,dont know she get messag
0,cool tyler take gonna buy drop place later tonight total order quarter got enough
0,guy car shop flirt got phone number paperwork call text im nervou cours may address call boss tell know may get fire
0,revers cheat mathemat
0,plan manag
0,er hello thing didnû÷t quit go plan ûò limp slowli home follow aa exhaust hang
0,sorri delay ye master
0,call u finish come n pick u
1,privat 2004 account statement 0784987 show 786 unredeem bonu point claim call 08719180219 identifi code 45239 expir 060505
0,what oga left phone home saw ur messag hope good great weekend
0,dont worri though understand import put place poorli thought punish face worst thing ever happen brb gonna go kill
0,honey pl find much sell predict nigeria mani time use import repli monday
0,e admin build might b slightli earlier ill call u im reach
0,fyi im usf swing room whenev
0,call ltgt min that ok
0,ummmmmaah mani mani happi return day dear sweet heart happi birthday dear
0,ìï home work meh
0,anyth valuabl 2 situat first get second loos
0,mark take forev pick prescript pain come back
0,how ur paper
0,got smaller capac one quit ex
